chromosome	start1	end1	id1	start2	end2	id2	localScore
7	73800000	74000000	2711	73840000	74160000	2165	0.5
7	74000000	74160000	2712	73840000	74160000	2165	0.5
7	74440000	74520000	6492	74440000	74520000	5451	0.0
7	75040000	75240000	2713	75040000	75440000	2166	0.5
7	75240000	75440000	2714	75040000	75440000	2166	0.5
7	75440000	75680000	2715	75440000	75680000	2167	0.0
7	75680000	75960000	2716	75680000	75960000	2168	0.0
7	75960000	76120000	6494	75960000	76240000	2169	0.428571428571
7	76120000	76240000	2717	75960000	76240000	2169	0.571428571429
7	76280000	76600000	2718	76280000	76320000	5452	0.875
7	76280000	76600000	2718	76320000	76600000	2170	0.125
7	76600000	76640000	6495	76600000	76640000	5453	0.0
7	76680000	76720000	6496	76680000	76960000	2171	0.857142857143
7	76720000	76960000	2719	76680000	76960000	2171	0.142857142857
7	76960000	77240000	2720	76960000	77240000	2172	0.0
7	77240000	77440000	2721	77240000	77600000	2173	0.444444444444
7	77440000	77560000	2722	77240000	77600000	2173	0.666666666667
7	77560000	78880000	2723	77240000	77600000	2173	0.969696969697
7	77560000	78880000	2723	77600000	78880000	2174	0.030303030303
7	78880000	79680000	2724	78880000	79680000	2175	0.0
7	79680000	80040000	2725	79680000	80080000	2176	0.1
7	80040000	80320000	2726	79680000	80080000	2176	0.9
7	80040000	80320000	2726	80080000	80320000	2177	0.142857142857
7	80320000	81120000	2727	80320000	81120000	2178	0.0
7	81120000	81640000	2728	81120000	81680000	2179	0.0714285714286
7	81640000	82360000	2729	81120000	81680000	2179	0.944444444444
7	81640000	82360000	2729	81680000	82360000	2180	0.0555555555556
7	82360000	83000000	2730	82360000	82400000	5454	0.9375
7	82360000	83000000	2730	82400000	83000000	2181	0.0625
7	83000000	83520000	2731	83000000	83320000	2182	0.384615384615
7	83000000	83520000	2731	83320000	83440000	2183	0.769230769231
7	83000000	83520000	2731	83440000	83560000	5455	0.846153846154
7	83520000	84680000	2732	83440000	83560000	5455	0.965517241379
7	83520000	84680000	2732	83560000	84680000	2184	0.0344827586207
7	84680000	85480000	2733	84680000	85480000	2185	0.0
7	85480000	86160000	2734	85480000	86520000	5456	0.346153846154
7	86160000	86200000	6497	85480000	86520000	5456	0.961538461538
7	86200000	86520000	2735	85480000	86520000	5456	0.692307692308
7	86520000	86880000	2736	86520000	86800000	2186	0.222222222222
7	86520000	86880000	2736	86800000	86920000	5457	0.777777777778
7	86880000	87120000	2737	86800000	86920000	5457	0.833333333333
7	86880000	87120000	2737	86920000	87080000	2187	0.333333333333
7	86880000	87120000	2737	87080000	87120000	5458	0.833333333333
7	87120000	87400000	2738	87120000	87240000	2188	0.571428571429
7	87120000	87400000	2738	87240000	87400000	5459	0.428571428571
7	87400000	87560000	2739	87400000	87560000	2189	0.0
7	87560000	87760000	2740	87560000	89760000	5460	0.909090909091
7	87760000	87840000	6498	87560000	89760000	5460	0.963636363636
7	87840000	89760000	2741	87560000	89760000	5460	0.127272727273
7	89760000	90080000	2742	89760000	90080000	2190	0.0
7	90080000	90680000	2743	90080000	90680000	2191	0.0
7	90680000	91480000	2744	90680000	91440000	2192	0.05
7	90680000	91480000	2744	91440000	91520000	5461	0.95
7	91480000	91720000	2745	91440000	91520000	5461	0.833333333333
7	91480000	91720000	2745	91520000	91720000	2193	0.166666666667
7	91720000	92120000	2746	91720000	92080000	2194	0.1
7	91720000	92120000	2746	92080000	92200000	2195	0.9
7	92120000	92240000	2747	92080000	92200000	2195	0.333333333333
7	92120000	92240000	2747	92200000	92720000	2196	0.923076923077
7	92240000	92480000	2748	92200000	92720000	2196	0.538461538462
7	92480000	92680000	2749	92200000	92720000	2196	0.615384615385
7	92680000	92720000	6499	92200000	92720000	2196	0.923076923077
7	92720000	92840000	2750	92720000	92840000	2197	0.0
7	92840000	93200000	2751	92840000	93240000	2198	0.1
7	93200000	93880000	2752	92840000	93240000	2198	0.941176470588
7	93200000	93880000	2752	93240000	93320000	5462	0.882352941176
7	93200000	93880000	2752	93320000	93880000	2199	0.176470588235
7	93880000	94040000	2753	93880000	94080000	2200	0.2
7	94040000	95120000	2754	93880000	94080000	2200	0.962962962963
7	94040000	95120000	2754	94080000	95120000	2201	0.037037037037
7	95120000	95320000	2755	95120000	95360000	2202	0.166666666667
7	95320000	95520000	2756	95120000	95360000	2202	0.833333333333
7	95320000	95520000	2756	95360000	95520000	2203	0.2
7	95520000	96720000	2757	95520000	96720000	2204	0.0
7	96720000	97520000	2758	96720000	97240000	5463	0.35
7	96720000	97520000	2758	97240000	97360000	2205	0.85
7	96720000	97520000	2758	97360000	97640000	5464	0.8
7	97520000	97600000	6500	97360000	97640000	5464	0.714285714286
7	97600000	97840000	2759	97360000	97640000	5464	0.857142857143
7	97600000	97840000	2759	97640000	97880000	2206	0.166666666667
7	97840000	97920000	6501	97640000	97880000	2206	0.833333333333
7	97840000	97920000	6501	97880000	98080000	2207	0.8
7	97920000	98040000	2760	97880000	98080000	2207	0.4
7	98040000	98480000	2761	97880000	98080000	2207	0.909090909091
7	98040000	98480000	2761	98080000	98400000	2208	0.272727272727
7	98040000	98480000	2761	98400000	98480000	5465	0.818181818182
7	98480000	99040000	2762	98480000	99000000	2209	0.0714285714286
7	98480000	99040000	2762	99000000	99200000	2210	0.928571428571
7	99040000	99120000	6502	99000000	99200000	2210	0.6
7	99120000	99680000	2763	99000000	99200000	2210	0.857142857143
7	99120000	99680000	2763	99200000	99560000	2211	0.357142857143
7	99120000	99680000	2763	99560000	99720000	2212	0.785714285714
7	99680000	100040000	2764	99560000	99720000	2212	0.888888888889
7	99680000	100040000	2764	99720000	100040000	2213	0.111111111111
7	100040000	100200000	2765	100040000	100480000	2214	0.636363636364
7	100200000	100480000	2766	100040000	100480000	2214	0.363636363636
7	100480000	100560000	6503	100480000	100560000	5466	0.0
7	100600000	100840000	6504	100600000	100960000	5467	0.333333333333
7	100840000	100960000	2767	100600000	100960000	5467	0.666666666667
7	100960000	101200000	2768	100960000	101200000	2215	0.0
7	101200000	101920000	2769	101200000	101920000	2216	0.0
7	101920000	102120000	2770	101920000	102080000	2217	0.2
7	101920000	102120000	2770	102080000	102120000	5468	0.8
7	102160000	102200000	6505	102160000	102200000	5469	0.0
7	102240000	102360000	6506	102240000	102280000	5470	0.666666666667
7	102240000	102360000	6506	102280000	102720000	2218	0.818181818182
7	102360000	102720000	2771	102280000	102720000	2218	0.181818181818
7	102720000	102920000	2772	102720000	102920000	2219	0.0
7	102920000	103080000	2773	102920000	103040000	2220	0.25
7	102920000	103080000	2773	103040000	103160000	5471	0.75
7	103080000	103840000	2774	103040000	103160000	5471	0.894736842105
7	103080000	103840000	2774	103160000	103840000	2221	0.105263157895
7	103840000	104560000	2775	103840000	104000000	5472	0.777777777778
7	103840000	104560000	2775	104000000	104120000	2222	0.833333333333
7	103840000	104560000	2775	104120000	104240000	5473	0.833333333333
7	103840000	104560000	2775	104240000	104360000	2223	0.833333333333
7	103840000	104560000	2775	104360000	104560000	5474	0.722222222222
7	104560000	104760000	2776	104560000	105200000	2224	0.6875
7	104760000	105080000	2777	104560000	105200000	2224	0.5
7	105080000	105240000	2778	104560000	105200000	2224	0.8125
7	105080000	105240000	2778	105200000	105800000	2225	0.933333333333
7	105240000	105800000	2779	105200000	105800000	2225	0.0666666666667
7	105800000	106400000	2780	105800000	106400000	2226	0.0
7	106400000	106840000	2781	106400000	106800000	2227	0.0909090909091
7	106400000	106840000	2781	106800000	107520000	2228	0.944444444444
7	106840000	107520000	2782	106800000	107520000	2228	0.0555555555556
7	107520000	107800000	2783	107520000	107560000	5475	0.857142857143
7	107520000	107800000	2783	107560000	107800000	2229	0.142857142857
7	107800000	108160000	2784	107800000	108120000	2230	0.111111111111
7	107800000	108160000	2784	108120000	108200000	5476	0.888888888889
7	108160000	108240000	6507	108120000	108200000	5476	0.5
7	108160000	108240000	6507	108200000	111360000	2231	0.987341772152
7	108240000	111360000	2785	108200000	111360000	2231	0.0126582278481
7	111360000	112160000	2786	111360000	112120000	2232	0.05
7	111360000	112160000	2786	112120000	113640000	5477	0.973684210526
7	112160000	112560000	2787	112120000	113640000	5477	0.736842105263
7	112560000	112760000	2788	112120000	113640000	5477	0.868421052632
7	112760000	113080000	2789	112120000	113640000	5477	0.789473684211
7	113080000	113360000	2790	112120000	113640000	5477	0.815789473684
7	113360000	113400000	6508	112120000	113640000	5477	0.973684210526
7	113400000	113640000	2791	112120000	113640000	5477	0.842105263158
7	113640000	114320000	2792	113640000	115600000	2233	0.65306122449
7	114320000	115560000	2793	113640000	115600000	2233	0.367346938776
7	115560000	115760000	2794	113640000	115600000	2233	0.979591836735
7	115560000	115760000	2794	115600000	115800000	5478	0.2
7	115760000	116480000	2795	115600000	115800000	5478	0.944444444444
7	115760000	116480000	2795	115800000	116240000	2234	0.388888888889
7	115760000	116480000	2795	116240000	116480000	2235	0.666666666667
7	116480000	116560000	6509	116480000	116520000	5479	0.5
7	116480000	116560000	6509	116520000	116800000	2236	0.857142857143
7	116560000	116800000	2796	116520000	116800000	2236	0.142857142857
7	116800000	117040000	2797	116800000	117040000	2237	0.0
7	117040000	117840000	2798	117040000	117360000	2238	0.6
7	117040000	117840000	2798	117360000	117800000	2239	0.45
7	117040000	117840000	2798	117800000	117880000	5480	0.95
7	117840000	120440000	2799	117800000	117880000	5480	0.984615384615
7	117840000	120440000	2799	117880000	118880000	2240	0.615384615385
7	117840000	120440000	2799	118880000	120400000	2241	0.415384615385
7	117840000	120440000	2799	120400000	120600000	2242	0.984615384615
7	120440000	120600000	2800	120400000	120600000	2242	0.2
7	120600000	120760000	2801	120600000	120760000	2243	0.0
7	120760000	120960000	2802	120760000	121000000	2244	0.166666666667
7	120960000	121200000	2803	120760000	121000000	2244	0.833333333333
7	120960000	121200000	2803	121000000	121200000	2245	0.166666666667
7	121200000	121680000	2804	121200000	121360000	5481	0.666666666667
7	121200000	121680000	2804	121360000	121640000	2246	0.416666666667
7	121200000	121680000	2804	121640000	121720000	5482	0.916666666667
7	121680000	121760000	6510	121640000	121720000	5482	0.5
7	121680000	121760000	6510	121720000	122200000	2247	0.916666666667
7	121760000	122200000	2805	121720000	122200000	2247	0.0833333333333
7	122200000	122800000	2806	122200000	123200000	5483	0.4
7	122800000	123200000	2807	122200000	123200000	5483	0.6
7	123200000	123560000	2808	123200000	123520000	2248	0.111111111111
7	123200000	123560000	2808	123520000	123640000	5484	0.888888888889
7	123560000	123720000	2809	123520000	123640000	5484	0.5
7	123560000	123720000	2809	123640000	123760000	2249	0.5
7	123720000	124520000	2810	123640000	123760000	2249	0.95
7	123720000	124520000	2810	123760000	124520000	2250	0.05
7	124520000	124640000	2811	124520000	126960000	2251	0.950819672131
7	124640000	125000000	2812	124520000	126960000	2251	0.852459016393
7	125000000	126400000	2813	124520000	126960000	2251	0.426229508197
7	126400000	126920000	2814	124520000	126960000	2251	0.786885245902
7	126920000	127000000	6511	124520000	126960000	2251	0.983606557377
7	126920000	127000000	6511	126960000	127240000	5485	0.857142857143
7	127000000	127120000	2815	126960000	127240000	5485	0.571428571429
7	127120000	127320000	6512	126960000	127240000	5485	0.571428571429
7	127120000	127320000	6512	127240000	128000000	2252	0.894736842105
7	127320000	127680000	2816	127240000	128000000	2252	0.526315789474
7	127680000	127880000	2817	127240000	128000000	2252	0.736842105263
7	127880000	128000000	2818	127240000	128000000	2252	0.842105263158
7	128000000	128080000	6513	128000000	128160000	2253	0.5
7	128080000	128320000	2819	128000000	128160000	2253	0.666666666667
7	128080000	128320000	2819	128160000	128520000	2254	0.555555555556
7	128320000	128520000	2820	128160000	128520000	2254	0.444444444444
7	128520000	128800000	2821	128520000	128760000	2255	0.142857142857
7	128520000	128800000	2821	128760000	129280000	2256	0.923076923077
7	128800000	129120000	2822	128760000	129280000	2256	0.384615384615
7	129120000	129480000	2823	128760000	129280000	2256	0.692307692308
7	129120000	129480000	2823	129280000	129680000	2257	0.5
7	129480000	129680000	2824	129280000	129680000	2257	0.5
7	129680000	129840000	2825	129680000	130160000	5486	0.666666666667
7	129840000	130160000	2826	129680000	130160000	5486	0.333333333333
7	130240000	130520000	2827	130240000	130520000	5487	0.0
7	130520000	131200000	2828	130520000	130760000	2258	0.647058823529
7	130520000	131200000	2828	130760000	131200000	2259	0.352941176471
7	131200000	131360000	2829	131200000	131360000	2260	0.0
7	131360000	132000000	2830	131360000	134080000	2261	0.764705882353
7	132000000	132280000	2831	131360000	134080000	2261	0.897058823529
7	132280000	134120000	2832	131360000	134080000	2261	0.338235294118
7	132280000	134120000	2832	134080000	134320000	2262	0.978260869565
7	134120000	134280000	2833	134080000	134320000	2262	0.333333333333
7	134280000	134320000	6514	134080000	134320000	2262	0.833333333333
7	134320000	134640000	2834	134320000	134640000	2263	0.0
7	134640000	134880000	2835	134640000	134920000	2264	0.142857142857
7	134880000	134960000	6515	134640000	134920000	2264	0.857142857143
7	134880000	134960000	6515	134920000	135320000	2265	0.9
7	134960000	135360000	2836	134920000	135320000	2265	0.1
7	134960000	135360000	2836	135320000	137320000	2266	0.98
7	135360000	135480000	2837	135320000	137320000	2266	0.94
7	135480000	135720000	2838	135320000	137320000	2266	0.88
7	135720000	136800000	2839	135320000	137320000	2266	0.46
7	136800000	137280000	2840	135320000	137320000	2266	0.76
7	137280000	137600000	2841	135320000	137320000	2266	0.98
7	137280000	137600000	2841	137320000	137600000	2267	0.125
7	137600000	138560000	2842	137600000	137720000	2268	0.875
7	137600000	138560000	2842	137720000	138520000	2269	0.166666666667
7	137600000	138560000	2842	138520000	138800000	2270	0.958333333333
7	138560000	138800000	2843	138520000	138800000	2270	0.142857142857
7	138800000	139040000	2844	138800000	139040000	2271	0.0
7	139040000	139160000	6516	139040000	139280000	2272	0.5
7	139160000	139320000	2845	139040000	139280000	2272	0.5
7	139160000	139320000	2845	139280000	139360000	5488	0.75
7	139320000	139360000	6517	139280000	139360000	5488	0.5
7	139400000	139440000	6518	139400000	139760000	5489	0.888888888889
7	139440000	139720000	2846	139400000	139760000	5489	0.222222222222
7	139720000	140080000	2847	139400000	139760000	5489	0.888888888889
7	139720000	140080000	2847	139760000	140120000	2273	0.111111111111
7	140080000	140160000	6519	139760000	140120000	2273	0.888888888889
7	140080000	140160000	6519	140120000	140360000	2274	0.833333333333
7	140160000	140360000	2848	140120000	140360000	2274	0.166666666667
7	140360000	140720000	2849	140360000	140720000	2275	0.0
7	140720000	140920000	2850	140720000	141240000	2276	0.615384615385
7	140920000	141400000	2851	140720000	141240000	2276	0.384615384615
7	140920000	141400000	2851	141240000	141360000	2277	0.75
7	140920000	141400000	2851	141360000	142040000	5490	0.941176470588
7	141400000	141480000	6520	141360000	142040000	5490	0.882352941176
7	141480000	141640000	2852	141360000	142040000	5490	0.764705882353
7	141640000	141960000	2853	141360000	142040000	5490	0.529411764706
7	141960000	142040000	6521	141360000	142040000	5490	0.882352941176
7	142080000	142240000	2854	142080000	142280000	2278	0.2
7	142240000	142280000	6522	142080000	142280000	2278	0.8
7	142320000	142520000	2855	142320000	142360000	5491	0.8
7	142320000	142520000	2855	142360000	142480000	2279	0.4
7	142320000	142520000	2855	142480000	142720000	5492	0.833333333333
7	142520000	142960000	2856	142480000	142720000	5492	0.545454545455
7	142520000	142960000	2856	142720000	142840000	2280	0.727272727273
7	142520000	142960000	2856	142840000	142920000	5493	0.818181818182
7	142520000	142960000	2856	142920000	143120000	2281	0.909090909091
7	142960000	143320000	2857	142920000	143120000	2281	0.555555555556
7	142960000	143320000	2857	143120000	143200000	5494	0.777777777778
7	142960000	143320000	2857	143200000	143320000	2282	0.666666666667
7	143400000	143520000	6523	143400000	143560000	2283	0.25
7	143520000	143840000	2858	143400000	143560000	2283	0.875
7	143520000	143840000	2858	143560000	143760000	2284	0.375
7	143520000	143840000	2858	143760000	143880000	5495	0.75
7	143840000	143880000	6524	143760000	143880000	5495	0.666666666667
7	143960000	144000000	6525	143960000	144000000	5496	0.0
7	144080000	144120000	6526	144080000	144160000	5497	0.5
7	144120000	144520000	2859	144080000	144160000	5497	0.9
7	144120000	144520000	2859	144160000	148120000	2285	0.909090909091
7	144520000	145800000	2860	144160000	148120000	2285	0.676767676768
7	145800000	146360000	2861	144160000	148120000	2285	0.858585858586
7	146360000	146920000	2862	144160000	148120000	2285	0.858585858586
7	146920000	147960000	2863	144160000	148120000	2285	0.737373737374
